obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,controller_a_success,difficulty
"[0.018883302692244, -0.0008836440556926669, 0.03496019214827505]","[0.007634134522322932, 0.07098380991139243, -0.03447657537423648]","[-1.59698846, -0.1221795, -1.69801846]",Cone2M,normal,TRUE,TRUE,easy
"[0.009582804627064163, -0.006186196764591067, 0.03496019214827505]","[0.003522430713253602, 0.0707122082093838, -0.05490357181634049]","[-1.70465854, -0.0527264, -1.63593755]",Cone2M,normal,TRUE,TRUE,easy
"[0.022251185235342332, 0.013930820354030541, 0.03496019214827505]","[-0.03781435259954813, 0.05051120469673727, -0.042507616717382346]","[-1.6309926, 0.10981068, -1.62552732]",Cone2M,normal,TRUE,TRUE,easy
"[0.01911512623434745, 0.003641808142940201, 0.03496019214827505]","[-0.003496409600473465, 0.06861277601518821, -0.021895962005593766]","[-1.52276697, -0.0891543, -1.55840938]",Cone2M,normal,TRUE,TRUE,easy
"[0.01001271592937143, 0.013083147073078519, 0.03496019214827505]","[0.008328055464445728, 0.05258335883016817, -0.04884022007568816]","[-1.68501914, -0.09390022, -1.63343127]",Cone2M,normal,TRUE,TRUE,easy
"[0.007411841330426741, -0.002633146957975001, 0.03496019214827505]","[0.008583307452324291, 0.06983811115052013, -0.04382880642594181]","[-1.645021, -0.08682773, -1.57920593]",Cone2M,normal,TRUE,TRUE,easy
"[0.01932895373667402, 0.00940305305439846, 0.03496019214827505]","[0.027142535370404817, 0.05576432291592775, -0.046786543831054135]","[-1.66753124, -0.2777496, -1.57035099]",Cone2M,normal,TRUE,TRUE,easy
"[-0.018627044685635353, -0.004402070129907403, 0.03496019214827505]","[0.03453509037963347, 0.06852317246526178, -0.04705822552301356]","[-1.67136867, -0.07462409, -1.6231353]",Cone2M,normal,TRUE,TRUE,easy
"[0.046479061212816655, -0.004315764595581211, 0.03496019214827505]","[-0.023840227211332114, 0.07537152068442672, -0.04613273238584079]","[-1.66672431, -0.14487837, -1.48762539]",Cone2M,normal,TRUE,TRUE,easy
"[-0.02531551672667551, -0.008689912714119506, 0.03496019214827505]","[0.02955823044871523, 0.0734013354681537, -0.05159071244409157]","[-1.70700226, 0.02580278, -1.73745076]",Cone2M,normal,TRUE,TRUE,easy
"[0.046008385203147095, 0.007559874699254808, 0.03496019214827505]","[-0.019145562066796514, 0.0583261753649479, -0.06386467227617346]","[-1.76357614, -0.14406074, -1.6169484]",Cone2M,normal,TRUE,TRUE,easy
"[0.018796635743413153, 0.0034641253572273174, 0.03496019214827505]","[-0.006523888194644847, 0.0632053923176332, -0.049011645637825466]","[-1.67012619, -0.0354953, -1.69735307]",Cone2M,normal,TRUE,TRUE,easy
"[0.047874335132368606, 0.00960124975049206, 0.03496019214827505]","[-0.026811957412479596, 0.05957071470398673, -0.052736700764277764]","[-1.6610471, -0.06102554, -1.78922281]",Cone2M,normal,TRUE,TRUE,easy
"[0.01784793878648455, -0.002852377417185324, 0.03496019214827505]","[0.009400069327225494, 0.07401159779199429, -0.027046133231452607]","[-1.55929072, -0.11955004, -1.76062876]",Cone2M,normal,TRUE,TRUE,easy
"[-0.02381644325192638, 0.011136377336035386, 0.03496019214827505]","[0.03189350811658783, 0.051523372025213704, -0.053867730229159874]","[-1.73481949, -0.00427709, -1.70311978]",Cone2M,normal,TRUE,TRUE,easy
"[0.00741097418107779, -0.008868002165019323, 0.03496019214827505]","[0.009946765381332035, 0.07799380781987411, -0.034814031108178746]","[-1.59424871, -0.09136973, -1.57550045]",Cone2M,normal,TRUE,TRUE,easy
"[-0.010201169933421047, 0.016196781150587966, 0.03496019214827505]","[0.022351389671623725, 0.05399116419095901, -0.0216668807752755]","[-1.54237607, -0.04416515, -1.77634636]",Cone2M,normal,TRUE,TRUE,easy
"[-0.012269013960436519, 0.030523655380273476, 0.03496019214827505]","[0.023391118657799588, 0.03567803388183401, -0.04063316648683102]","[-1.6515093, -0.0530875, -1.65178355]",Cone2M,normal,TRUE,TRUE,easy
"[0.05062408407580117, -0.007524660896380613, 0.03496019214827505]","[-0.01621396745420193, 0.07581296296638143, -0.06217337282080253]","[-1.73738967, -0.1679884, -1.6295285]",Cone2M,normal,TRUE,TRUE,easy
"[0.05746531458904004, 0.006218015086665002, 0.03496019214827505]","[-0.04821061346189025, 0.06679660814655491, -0.029115608542284895]","[-1.57832648, -0.06246497, -1.5152438]",Cone2M,normal,TRUE,TRUE,easy
"[-0.020129376380778347, 0.02425565026667441, 0.03496019214827505]","[0.029618837797247353, 0.04173000803519452, -0.04109507608662572]","[-1.63055149, -0.0743116, -1.52469628]",Cone2M,normal,TRUE,TRUE,easy
"[0.008364819894980847, 0.02687489453643571, 0.03496019214827505]","[0.0248085832001476, 0.042550390444623803, -0.023595817679141096]","[-1.51197129, -0.22754686, -1.4850602]",Cone2M,normal,TRUE,TRUE,easy
"[0.013251537260418817, 0.017004409817405523, 0.03496019214827505]","[0.008203900309884134, 0.05190968080951425, -0.037251830030928614]","[-1.6182046, -0.0754519, -1.81508721]",Cone2M,normal,TRUE,TRUE,easy
"[0.01907389437962152, 0.000697278570606254, 0.03496019214827505]","[-0.007426113137199687, 0.07062016449694893, -0.02758750227204856]","[-1.54521859, -0.03823954, -1.74818426]",Cone2M,normal,TRUE,TRUE,easy
"[0.03588125879827715, -0.008862519810505447, 0.03496019214827505]","[-0.014427655715913694, 0.07015828155157167, -0.07223527090764001]","[-1.78397553, -0.06735859, -1.7027918]",Cone2M,normal,TRUE,TRUE,easy
"[0.03391605058854089, -0.006453968491841685, 0.03496019214827505]","[-0.034490175762911544, 0.06735422950503366, -0.06479095468080717]","[-1.75997801, 0.00143190957, -1.56586174]",Cone2M,normal,TRUE,TRUE,easy
"[0.056077826026755914, -0.0022436178193456103, 0.03496019214827505]","[-0.03571610627408564, 0.07331633693643771, -0.049025718502082115]","[-1.67742335, -0.11751227, -1.55275056]",Cone2M,normal,TRUE,TRUE,easy
"[-0.037485033668413964, 0.01486232087077383, 0.03496019214827505]","[0.05046984139306281, 0.040978331683390955, -0.06527251482223119]","[-1.82541597, -0.02941007, -1.69573174]",Cone2M,normal,TRUE,TRUE,easy
"[0.03959412302713796, 0.0042743894689500975, 0.03496019214827505]","[-0.01522632385880196, 0.0685527954005334, -0.035508097572954284]","[-1.58195599, -0.10471156, -1.74180935]",Cone2M,normal,TRUE,TRUE,easy
"[0.019677565955062367, -0.007124120515373643, 0.03496019214827505]","[-0.01395338127441687, 0.0716313181808756, -0.056076665285180065]","[-1.70648192, -0.01921838, -1.61089406]",Cone2M,normal,TRUE,TRUE,easy
"[-0.0003317489439328992, -0.0060472217470244494, 0.03496019214827505]","[-0.017973758378363142, 0.06627284297941471, -0.06438236961241044]","[-1.75894354, 0.09684665, -1.55248211]",Cone2M,normal,TRUE,TRUE,easy
"[0.033809633275492315, 0.016963965700800478, 0.03496019214827505]","[-0.005263438397026275, 0.05554229781294186, -0.03490652568410292]","[-1.58976948, -0.13857453, -1.73947829]",Cone2M,normal,TRUE,TRUE,easy
"[0.047047198610726246, 0.008622031740244698, 0.03496019214827505]","[-0.0402928499252573, 0.06175677054273301, -0.03723609568201812]","[-1.61235274, -0.04114506, -1.56339404]",Cone2M,normal,TRUE,TRUE,easy
"[-0.01575745898436891, 0.014794592632067734, 0.03496019214827505]","[0.021186021889436146, 0.051186920331029506, -0.04514017312768223]","[-1.65450611, -0.04594938, -1.52601002]",Cone2M,normal,TRUE,TRUE,easy
"[-0.014646638906353886, 0.02672960242691611, 0.03496019214827505]","[0.0235289957295514, 0.03969506982634116, -0.04087411326450808]","[-1.67089361, 0.01752613, -1.83529868]",Cone2M,normal,TRUE,TRUE,easy
"[0.037489023560121945, 0.0027813682022325825, 0.03496019214827505]","[-0.0012278261905287954, 0.07110344238000853, -0.030634749007797557]","[-1.56926553, -0.17825201, -1.70991958]",Cone2M,normal,TRUE,TRUE,easy
"[0.049514961874629455, -0.005469019044985813, 0.03496019214827505]","[-0.02620356695967323, 0.08028160302005634, -0.029721288796296486]","[-1.55135161, -0.10808269, -1.67522685]",Cone2M,normal,TRUE,TRUE,easy
"[0.02843763780559796, 0.021323837612978812, 0.03496019214827505]","[-0.008136979089330313, 0.05012767169891138, -0.03473217504663474]","[-1.5962041, -0.12074208, -1.60202691]",Cone2M,normal,TRUE,TRUE,easy
"[0.02810647451681069, -0.007567147867747304, 0.03496019214827505]","[-0.0021091648872179417, 0.0784125770657578, -0.03733956344112561]","[-1.60637067, -0.12429462, -1.64266546]",Cone2M,normal,TRUE,TRUE,easy
"[-0.004110586746723407, -0.0032036357810379156, 0.03496019214827505]","[0.011912768866859035, 0.07164941997760652, -0.03699493409329702]","[-1.60468914, -0.04881868, -1.54152432]",Cone2M,normal,TRUE,TRUE,easy
"[0.027680348525704498, 0.0047236703645565665, 0.03496019214827505]","[0.014518505263139539, 0.059218824419395674, -0.05973924835540664]","[-1.75072384, -0.19065846, -1.73645679]",Cone2M,normal,TRUE,TRUE,easy
"[0.014040017739503306, -0.002710272835377868, 0.03496019214827505]","[0.009986538457750271, 0.06423532329845456, -0.06363229498036836]","[-1.76021179, -0.10265164, -1.66690396]",Cone2M,normal,TRUE,TRUE,easy
"[-0.015277352738422624, -0.005012922755738418, 0.03496019214827505]","[0.0327408331761279, 0.06232169468090043, -0.06799288477922111]","[-1.76563651, -0.12559695, -1.50475935]",Cone2M,normal,TRUE,TRUE,easy
"[0.033329892507148476, -0.0042365790378167505, 0.03496019214827505]","[-0.0017304325419812625, 0.07736903983209839, -0.029503037263320552]","[-1.56520673, -0.16325175, -1.61104025]",Cone2M,normal,TRUE,TRUE,easy
"[0.014493033168151452, -0.002570191023784434, 0.03496019214827505]","[0.0015544412272211587, 0.07165015789169726, -0.0383315589732113]","[-1.61301726, -0.05605173, -1.72426214]",Cone2M,normal,TRUE,TRUE,easy
"[0.0498283925010974, -0.00856193943612486, 0.03496019214827505]","[-0.021560764818882514, 0.07815692466463016, -0.05565214035757919]","[-1.71401926, -0.17379921, -1.49974843]",Cone2M,normal,TRUE,TRUE,easy
"[0.03237281724605144, 0.010194165034950606, 0.03496019214827505]","[-0.04435063638807021, 0.04909471585831031, -0.05941797055277522]","[-1.75381824, 0.06244762, -1.53809234]",Cone2M,normal,TRUE,TRUE,easy
"[0.002037260471800748, -0.0033280399119980696, 0.03496019214827505]","[0.026045058329149336, 0.06632035935880737, -0.05265632310052873]","[-1.67987947, -0.182582, -1.48455487]",Cone2M,normal,TRUE,TRUE,easy
"[-0.029007791809336835, 0.018820169018214858, 0.03496019214827505]","[0.03874880256958942, 0.044380863452477395, -0.04911263688818888]","[-1.7024739, -0.04344849, -1.63054415]",Cone2M,normal,TRUE,TRUE,easy
"[-0.02432830307701302, -0.005544363492189773, 0.03496019214827505]","[0.01401751543453357, 0.07901191398090708, -0.0048129710881706055]","[-1.44097286, 0.0575526, -1.66893346]",Cone2M,normal,TRUE,TRUE,easy
"[-0.019852836034908092, 0.0038367376606903043, 0.03496019214827505]","[0.00947210837576516, 0.05947030582263169, -0.05953407936643321]","[-1.73676285, 0.04785165, -1.53223927]",Cone2M,normal,TRUE,TRUE,easy
"[-0.008824664413339846, 0.007152218864823402, 0.03496019214827505]","[0.027056709916641823, 0.05571350934493347, -0.051843797280728354]","[-1.7185581, -0.05678994, -1.73424631]",Cone2M,normal,TRUE,TRUE,easy
"[0.05564706307492147, 0.0071551552869877424, 0.03496019214827505]","[-0.026446152473742712, 0.06764820031549029, -0.04049982492286255]","[-1.63720591, -0.17982024, -1.51784242]",Cone2M,normal,TRUE,TRUE,easy
"[-0.019157854156568167, 0.017773922597558875, 0.03496019214827505]","[0.022717749518514782, 0.04820044821578099, -0.045468973030596556]","[-1.67229138, -0.0054416, -1.62932759]",Cone2M,normal,TRUE,TRUE,easy
"[-0.0069618755737528735, 0.023674340290559023, 0.03496019214827505]","[0.024320490067266, 0.044044385545293954, -0.03303940892339223]","[-1.59506113, -0.10109261, -1.62124038]",Cone2M,normal,TRUE,TRUE,easy
"[0.008443623663632422, 0.000808726935292204, 0.03496019214827505]","[0.01886235074056128, 0.05445918128046778, -0.0755299837301183]","[-1.83526329, -0.14714675, -1.61062469]",Cone2M,normal,TRUE,TRUE,easy
"[-0.03198137104736519, 0.01013658962741083, 0.03496019214827505]","[0.04331654900911593, 0.05228207767286216, -0.05090355613948601]","[-1.72392922, -0.02775674, -1.69817196]",Cone2M,normal,TRUE,TRUE,easy
"[0.03206861923977583, 0.018090391910963247, 0.03496019214827505]","[0.008276241700617339, 0.05289332781666807, -0.03958493412481076]","[-1.63288241, -0.2046501, -1.75075383]",Cone2M,normal,TRUE,TRUE,easy
"[-0.0231270952318301, -0.0020156573300830188, 0.03496019214827505]","[0.018020310629795977, 0.07213866931339248, -0.03304417489916472]","[-1.59131897, 0.04039368, -1.63729463]",Cone2M,normal,TRUE,TRUE,easy
"[-0.011688907481505419, -0.0025707420994331084, 0.03496019214827505]","[0.009721010539216788, 0.06250936820379992, -0.0673892288642707]","[-1.77218769, -0.02093257, -1.48736484]",Cone2M,normal,TRUE,TRUE,easy
"[-0.013767598800899896, 0.01039396118711541, 0.03496019214827505]","[0.009207555585128063, 0.056021908299021546, -0.04726821305579731]","[-1.67206078, 0.03274608, -1.58919293]",Cone2M,normal,TRUE,TRUE,easy
"[-0.02717439064876447, -3.0492956074334335e-05, 0.03496019214827505]","[0.03010886874945538, 0.06640773168847611, -0.04527445224785622]","[-1.66529788, 0.00195747, -1.64162921]",Cone2M,normal,TRUE,TRUE,easy
"[-0.012596013944667294, 0.028671617491760587, 0.03496019214827505]","[0.030506097953401482, 0.03934695320266905, -0.02739318124354062]","[-1.57274077, -0.09666754, -1.68658025]",Cone2M,normal,TRUE,TRUE,easy
"[0.037256860674102645, -0.004801473500695389, 0.03496019214827505]","[0.003292265958035466, 0.0761344225748237, -0.04253678284692157]","[-1.63707455, -0.19023148, -1.69726524]",Cone2M,normal,TRUE,TRUE,easy
"[-0.018071390720370496, 0.00721840381080965, 0.03496019214827505]","[0.03980732209432791, 0.05042253981830852, -0.061535541536776164]","[-1.77618804, -0.09708985, -1.66593953]",Cone2M,normal,TRUE,TRUE,easy
"[0.04765180378611093, 0.00816568269562969, 0.03496019214827505]","[-0.002139931372708008, 0.07054531850781132, -0.011095835624775003]","[-1.45813531, -0.25114557, -1.63742801]",Cone2M,normal,TRUE,TRUE,easy
"[0.020125606797812567, -0.00157706940016864, 0.03496019214827505]","[-0.017424694100035845, 0.06814047759723209, -0.04758365643720524]","[-1.65703842, 0.00674551, -1.65419032]",Cone2M,normal,TRUE,TRUE,easy
"[-0.015360999145071054, 0.01580339553155842, 0.03496019214827505]","[0.03182025860341116, 0.05400205850767663, -0.014624057692969476]","[-1.50840438, -0.08053353, -1.75282389]",Cone2M,normal,TRUE,TRUE,easy
"[0.04438081818789509, 0.013810759653001423, 0.03496019214827505]","[-0.03598637889075196, 0.05229085756961114, -0.05368203252337607]","[-1.71715898, -0.05840608, -1.55192641]",Cone2M,normal,TRUE,TRUE,easy
"[0.01581954409220501, 0.025309362866472326, 0.03496019214827505]","[-0.010056100558516516, 0.04668693331882632, -0.021309924045161837]","[-1.50901361, -0.03070307, -1.61628485]",Cone2M,normal,TRUE,TRUE,easy
"[-0.0054631715274938595, 0.014635117192908904, 0.03496019214827505]","[0.007580343915583289, 0.056712067241342375, -0.02125082664818781]","[-1.51823276, -0.00408541, -1.63762532]",Cone2M,normal,TRUE,TRUE,easy
"[0.030855949816697276, -0.001622202027435288, 0.03496019214827505]","[-0.006176655889308186, 0.06663772186047837, -0.0602184352868817]","[-1.7357425, -0.12396856, -1.6192185]",Cone2M,normal,TRUE,TRUE,easy
"[-0.01075352411748773, 0.031116872044093156, 0.03496019214827505]","[0.028608868975101863, 0.03305361316340471, -0.04388168581299795]","[-1.66393346, -0.12071993, -1.58039924]",Cone2M,normal,TRUE,TRUE,easy
"[0.004210953219228997, 0.0005663790191197966, 0.03496019214827505]","[0.0008371628560747621, 0.07001265407789112, -0.027119769496818272]","[-1.55171986, -0.00916443, -1.69619808]",Cone2M,normal,TRUE,TRUE,easy
"[-0.026929677139866607, 0.015984266595527166, 0.03496019214827505]","[0.03772098096174302, 0.042151818003807955, -0.06308646519289535]","[-1.79714951, -0.02910984, -1.66873539]",Cone2M,normal,TRUE,TRUE,easy
"[0.0014489593494247364, 0.00839275460681961, 0.03496019214827505]","[0.025444556639770213, 0.05870392737532252, -0.035627061094466915]","[-1.61620878, -0.13464177, -1.68050912]",Cone2M,normal,TRUE,TRUE,easy
"[-0.0125060878392958, 0.0098636063651894, 0.03496019214827505]","[0.04167588014723818, 0.05450542088958146, -0.03507797152128417]","[-1.63133098, -0.1424735, -1.71428258]",Cone2M,normal,TRUE,TRUE,easy
"[-0.021861243906866546, 0.023013037805150342, 0.03496019214827505]","[0.02906351483793764, 0.04054680411177507, -0.050402123599788885]","[-1.72210723, -0.00263634, -1.70128421]",Cone2M,normal,TRUE,TRUE,easy
"[0.019392197054302823, 0.010140119126122678, 0.03496019214827505]","[-0.008332351347533842, 0.05306252970556834, -0.059128687336795514]","[-1.73023199, -0.01021732, -1.73221459]",Cone2M,normal,TRUE,TRUE,easy
"[-2.1295025290693065e-05, -0.007912070927909331, 0.03496019214827505]","[0.006818482152811976, 0.07436722951391936, -0.04690161765266973]","[-1.66169317, -0.00796286, -1.68373233]",Cone2M,normal,TRUE,TRUE,easy
"[-0.0035219737975401588, -0.00961318731002117, 0.03496019214827505]","[0.02993879982861504, 0.06886602242443073, -0.06326737935327195]","[-1.7597879, -0.11728404, -1.65332907]",Cone2M,normal,TRUE,TRUE,easy
"[0.03274872399050429, 0.0009524480165274199, 0.03496019214827505]","[0.0004257090658120119, 0.06971264226074916, -0.041955591758212035]","[-1.63293382, -0.14874337, -1.72887772]",Cone2M,normal,TRUE,TRUE,easy
"[0.04294702206099073, 0.00852192427761353, 0.03496019214827505]","[-0.02603458050829517, 0.06404876637061428, -0.03471291693352913]","[-1.5735173, -0.07228541, -1.70536271]",Cone2M,normal,TRUE,TRUE,easy
"[-0.0030945425323383896, 0.010549399491330061, 0.03496019214827505]","[0.03280898003205307, 0.051410918187529006, -0.05019711572788207]","[-1.71292634, -0.139549, -1.70500958]",Cone2M,normal,TRUE,TRUE,easy
"[0.025210153543108276, -0.0050745506161063705, 0.03496019214827505]","[0.012901162734774499, 0.07498274765497698, -0.03781092566410816]","[-1.61876549, -0.17602868, -1.7159341]",Cone2M,normal,TRUE,TRUE,easy
"[0.034643178944532754, 0.019084152445054306, 0.03496019214827505]","[-0.00851706999685229, 0.05326282223463352, -0.03596320534116135]","[-1.59327508, -0.12517749, -1.73766639]",Cone2M,normal,TRUE,TRUE,easy
"[-0.033352879272381106, 0.018246713271717258, 0.03496019214827505]","[0.044129390206745785, 0.04756894208095713, -0.03778554798701156]","[-1.5982486, -0.08233355, -1.5064184]",Cone2M,normal,TRUE,TRUE,easy
"[0.007225248013027677, 0.019428446211676637, 0.03496019214827505]","[0.01689897869329968, 0.051939693491606806, -0.015873568844590943]","[-1.48400955, -0.14521901, -1.60286509]",Cone2M,normal,TRUE,TRUE,easy
"[-0.011057207473101323, 0.007903362855652754, 0.03496019214827505]","[0.0061873459121370945, 0.05824108628105677, -0.04819491563515626]","[-1.67564353, 0.03333177, -1.58600865]",Cone2M,normal,TRUE,TRUE,easy
"[0.032471745075693864, 0.020053310738707343, 0.03496019214827505]","[-0.008455900454665797, 0.05145888812557733, -0.03772883153123586]","[-1.61330437, -0.13706695, -1.62557345]",Cone2M,normal,TRUE,TRUE,easy
"[0.05119801394246713, 0.0045985639477786455, 0.03496019214827505]","[-0.018038042596521447, 0.06040828539536722, -0.0703500361818076]","[-1.78402806, -0.13610389, -1.72064557]",Cone2M,normal,TRUE,TRUE,easy
"[0.047574103873813764, 0.001409687629320951, 0.03496019214827505]","[-0.011822905964316933, 0.07410161081133768, -0.03242210241999654]","[-1.56833269, -0.1678436, -1.73815098]",Cone2M,normal,TRUE,TRUE,easy
"[0.03260035067482685, -0.00662285947720837, 0.03496019214827505]","[-0.015965081636139758, 0.07174325670595418, -0.0594303058707131]","[-1.70501856, -0.02911535, -1.76838895]",Cone2M,normal,TRUE,TRUE,easy
"[-0.04638714162403185, 0.002496455680071204, 0.03496019214827505]","[0.040089890267072124, 0.06358837373554901, -0.05334542396922444]","[-1.72637271, 0.07348869, -1.68529256]",Cone2M,normal,TRUE,TRUE,easy
"[-0.01107553957440051, 0.02138155786464937, 0.03496019214827505]","[0.024625020724659753, 0.04342284855618238, -0.045432340458933226]","[-1.69264628, -0.02464362, -1.77580242]",Cone2M,normal,TRUE,TRUE,easy
"[-0.020560673660723314, 0.0038477035155962524, 0.03496019214827505]","[0.030364133779416543, 0.0610379528532638, -0.0469360503637914]","[-1.65587745, -0.07088307, -1.51893299]",Cone2M,normal,TRUE,TRUE,easy
"[0.007148326109687142, 0.016531466901659103, 0.03496019214827505]","[0.016185590333556994, 0.049581898291621365, -0.04439916873929766]","[-1.65969707, -0.1379746, -1.59866477]",Cone2M,normal,TRUE,TRUE,easy
"[0.019345427207057588, -0.005246921174799262, 0.03496019214827505]","[-0.02155759619959434, 0.07525174037874316, -0.028884459374510747]","[-1.5405281, 0.03656334, -1.74084583]",Cone2M,normal,TRUE,TRUE,easy
"[-0.02350281264957652, 0.018770672765900512, 0.03496019214827505]","[0.03409615069469636, 0.043523507535728416, -0.05236263177670751]","[-1.72496889, -0.04186154, -1.64803842]",Cone2M,normal,TRUE,TRUE,easy
"[0.040654652308785164, 0.007274072031005042, 0.03496019214827505]","[0.0005513718760146863, 0.06266377904725813, -0.050995531601529004]","[-1.68672225, -0.18580633, -1.75722583]",Cone2M,normal,TRUE,TRUE,easy
"[0.0008598355430241126, 0.030704556294370258, 0.03496019214827505]","[0.01896174461314244, 0.03609795997282601, -0.038888160968041784]","[-1.62693883, -0.13652972, -1.56456577]",Cone2M,normal,TRUE,TRUE,easy
"[0.009785214656989864, 0.0027198474598972636, 0.03496019214827505]","[0.008356861639850032, 0.06980840632035223, -0.007048736953732078]","[-1.44151343, -0.09947051, -1.60498559]",Cone2M,normal,TRUE,TRUE,easy
"[-0.009709327016026921, 0.019792250012469828, 0.03496019214827505]","[0.029410329736267775, 0.048283331232932936, -0.027727164439060356]","[-1.59016643, -0.08082021, -1.79345355]",Cone2M,normal,TRUE,TRUE,easy
"[-0.0035478179164078493, 0.0005418404783652415, 0.03496019214827505]","[0.0380993179425567, 0.061919427921064835, -0.04622285374699594]","[-1.63149338, -0.22735378, -1.44941695]",Cone2M,normal,TRUE,TRUE,easy
"[0.011705095676973335, 0.0069430918930016156, 0.03496019214827505]","[0.008147948984336932, 0.059386238203217284, -0.047478393455578236]","[-1.67427839, -0.0771759, -1.71254984]",Cone2M,normal,TRUE,TRUE,easy
"[-0.009434530251847819, 0.020182088572472327, 0.03496019214827505]","[0.036620686915939685, 0.04065644947020727, -0.05018880949988405]","[-1.73631577, -0.11014125, -1.7666618]",Cone2M,normal,TRUE,TRUE,easy
"[-0.010258372040665502, 0.002503730289332807, 0.03496019214827505]","[0.035833931117802746, 0.0635851434613864, -0.03347938485562456]","[-1.61675376, -0.11454616, -1.72421058]",Cone2M,normal,TRUE,TRUE,easy
"[0.01444766953983216, 0.005233767754071691, 0.03496019214827505]","[0.012495430595999408, 0.06523667132027842, -0.028539905911357546]","[-1.56406624, -0.14333212, -1.63313701]",Cone2M,normal,TRUE,TRUE,easy
"[-0.03947995872027441, 0.016073090697905683, 0.03496019214827505]","[0.04703690254674728, 0.053764988940935385, -0.01805100639644989]","[-1.50342137, -0.04276654, -1.59823179]",Cone2M,normal,TRUE,TRUE,easy
"[0.01724200086147541, -0.00782857157922926, 0.03496019214827505]","[0.016012742498425568, 0.073612433430104, -0.0503339563794208]","[-1.69090555, -0.11112739, -1.81932388]",Cone2M,normal,TRUE,TRUE,easy
"[0.003862990870928754, 0.013885130882304898, 0.03496019214827505]","[0.02310767336499578, 0.053862300495106805, -0.03392397751761673]","[-1.598163, -0.15375267, -1.61787439]",Cone2M,normal,TRUE,TRUE,easy
"[0.03847711162221597, 0.005876560086515534, 0.03496019214827505]","[-0.03376850590270712, 0.05076410246144763, -0.07576696982859515]","[-1.83526036, -0.01756676, -1.5958861]",Cone2M,normal,TRUE,TRUE,easy
"[-0.011474379286344026, 0.0011472890763470425, 0.03496019214827505]","[0.0175584069916607, 0.0674656901775713, -0.03527274642709366]","[-1.59638665, -0.03718207, -1.55584214]",Cone2M,normal,TRUE,TRUE,easy
"[0.03414664028075464, 0.0030105976822751204, 0.03496019214827505]","[-0.004609939668760332, 0.06569738169470804, -0.05026929479486573]","[-1.6810244, -0.14587198, -1.65256707]",Cone2M,normal,TRUE,TRUE,easy
"[0.039070111977767066, 0.0035096189027898645, 0.03496019214827505]","[-0.020644771975249058, 0.06893275438545829, -0.034040754544617434]","[-1.57695558, -0.08304212, -1.6825421]",Cone2M,normal,TRUE,TRUE,easy
"[0.008351325750277248, -0.00044581525064531403, 0.03496019214827505]","[0.009036949289519114, 0.07032262804799697, -0.030969374335132867]","[-1.57677752, -0.08443786, -1.63976759]",Cone2M,normal,TRUE,TRUE,easy
"[0.031187258706150977, -0.004865668623993707, 0.03496019214827505]","[0.004207018361893442, 0.07541683342377839, -0.04095657850763507]","[-1.6253409, -0.20958693, -1.48860918]",Cone2M,normal,TRUE,TRUE,easy
"[-0.0003902928574198601, 0.002924297277815192, 0.03496019214827505]","[-0.002590385655557559, 0.06775460826952591, -0.026060081853726262]","[-1.54515443, 0.02438229, -1.62291668]",Cone2M,normal,TRUE,TRUE,easy
"[-0.01834937333907977, 0.02199291665421281, 0.03496019214827505]","[0.03095019556226022, 0.0467207099429977, -0.026650033040317614]","[-1.5582396, -0.06948397, -1.63064048]",Cone2M,normal,TRUE,TRUE,easy
"[0.02882169837665696, 0.009502837146303445, 0.03496019214827505]","[-0.01114788061384835, 0.06281814472839828, -0.028916575713224077]","[-1.56343886, -0.10699355, -1.54595367]",Cone2M,normal,TRUE,TRUE,easy
"[-0.01164923713565698, -0.0057914664662546906, 0.03496019214827505]","[0.013891088097997538, 0.07487954325653445, -0.03474691060055595]","[-1.59877057, 0.0010550879, -1.64002705]",Cone2M,normal,TRUE,TRUE,easy
"[0.029993716405933565, 0.01800985482317332, 0.03496019214827505]","[-0.0056807327191768925, 0.05425993087487257, -0.03245637757135332]","[-1.58531343, -0.16375156, -1.49661161]",Cone2M,normal,TRUE,TRUE,easy
"[0.008599636781109128, 0.00600051364522455, 0.03496019214827505]","[0.02607817691823025, 0.06387723754822007, -0.01905234520377919]","[-1.51974056, -0.18663411, -1.6691211]",Cone2M,normal,TRUE,TRUE,easy
"[0.049607269333398554, 0.006273088002755209, 0.03496019214827505]","[-0.03383341021952061, 0.06327906349007331, -0.04897110917454796]","[-1.68534074, -0.10192079, -1.53669133]",Cone2M,normal,TRUE,TRUE,easy
"[0.010357455604870737, 0.013151509926723846, 0.03496019214827505]","[0.011374447559724547, 0.055294013464177394, -0.03769334800736518]","[-1.61576613, -0.12680161, -1.59045427]",Cone2M,normal,TRUE,TRUE,easy
"[0.03456917441051845, 0.0067665184976725655, 0.03496019214827505]","[-0.0006330612341174588, 0.06123588386250213, -0.05300302016105815]","[-1.70127415, -0.17103045, -1.66290508]",Cone2M,normal,TRUE,TRUE,easy
"[0.008469467009067809, 0.003861390574450759, 0.03496019214827505]","[0.012015729209922265, 0.06805429802207946, -0.01324434638825666]","[-1.48126293, -0.10568121, -1.68897398]",Cone2M,normal,TRUE,TRUE,easy
