obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,difficulty
"[-0.007254964577468429, 0.005986964577361661, 0.04795333434656681]","[-0.019767120805903364, 0.06237171656252978, -0.023125946786566407]",[-1.60431867  0.15504417 -1.56352354],CubeS,normal,True,True,easy
"[-0.037987964577468454, 0.012969964577361867, 0.04795333434656728]","[-0.021764767575944692, 0.060800432607914595, -0.00010696618040502426]",[-1.48067274  0.34849635 -1.46785752],CubeS,normal,True,True,easy
"[-0.03056596457746841, 0.013214964577361885, 0.04795333434656731]","[0.00942155815606241, 0.05960493193605598, -0.014188505163762223]",[-1.54472464  0.11669464 -1.46303275],CubeS,normal,True,True,easy
"[0.0430965009784908, 0.012040606359103525, 0.04791914362041438]","[-0.0382125707836604, 0.059888947336372095, -0.0071268264756130465]",[-1.5118723  -0.0293384  -1.55946392],CubeS,normal,True,True,easy
"[0.012039319148559989, -0.007027295515991642, 0.047918106002705185]","[-0.022600379661724047, 0.07670407060534053, 0.007783569223790675]",[-1.43487181  0.05595742 -1.58139839],CubeS,normal,True,True,easy
"[0.03115103542253143, 0.00021996457736179616, 0.04795333434656725]","[-0.043041829651543254, 0.06803190903952705, -0.006904676015036546]",[-1.53997     0.06019522 -1.45342881],CubeS,normal,True,False,med
"[-0.028489964577468413, 0.01440496457736188, 0.04795333434656731]","[0.0036206436351886064, 0.058383267974089624, -0.01310518930445991]",[-1.54196192  0.14058571 -1.46815472],CubeS,normal,True,True,easy
"[-0.0045789352281472495, 0.021685698661136323, 0.04791728557606312]","[-0.0006198733002263524, 0.04249662036910795, 0.04619985381964817]",[-1.17228584  0.08887981 -1.38833459],CubeS,normal,True,True,easy
"[-0.019238964577468574, 0.015376964577361795, 0.047953334346567233]","[-0.0007001538882259808, 0.05652432773158157, -0.006665264456611529]",[-1.50569989  0.11649666 -1.48366949],CubeS,normal,True,True,easy
"[0.04754203542253152, 0.025838964577361793, 0.047953334346567206]","[-0.038134653026969625, 0.04771863578467793, 0.0009144844736564085]",[-1.49164157 -0.06234263 -1.41001687],CubeS,normal,True,True,easy
"[-0.013863964577468487, 0.012734964577361787, 0.047953334346567206]","[-3.6000997766429815e-05, 0.057387573489552104, -0.021344476483913435]",[-1.5938693   0.07477874 -1.50523707],CubeS,normal,True,True,easy
"[-0.02698496457746857, 0.0131379645773618, 0.04795333434656725]","[-0.007485330960428371, 0.05973619990615405, 0.003017545838364567]",[-1.45315698  0.20510915 -1.47118736],CubeS,normal,True,True,easy
"[0.009812035422531557, 0.01977696457736174, 0.04795333434656706]","[-0.011636707558835353, 0.04986072544772659, -0.01952482415071659]",[-1.59048079e+00 -1.24963245e-03 -1.46996756e+00],CubeS,normal,True,True,easy
"[0.008923373286939538, 0.005887271191441047, 0.0479070404814492]","[0.018165604216082334, 0.06328598122689248, 0.01851626556291058]",[-1.34772592 -0.1352369  -1.3915335 ],CubeS,normal,True,True,easy
"[-0.006172964577468567, 0.009934964577361795, 0.04795333434656725]","[-0.0028229043426763346, 0.060541438430096205, 0.013124667487839314]",[-1.39545052  0.0650645  -1.4069575 ],CubeS,normal,True,True,easy
"[-0.025194964577468268, 0.015228964577361746, 0.04795333434656688]","[0.010319568865494802, 0.056179951815763116, -0.0191414892229372]",[-1.57708489  0.08299525 -1.5102939 ],CubeS,normal,True,True,easy
"[0.010922035422531513, 0.032316964577361794, 0.04795333434656719]","[-0.02060237286277226, 0.03767965680330564, -0.00046599433374618256]",[-1.46908684  0.0644229  -1.47855937],CubeS,normal,True,True,easy
"[-0.01849396457746857, 0.02542696457736179, 0.04795333434656725]","[0.007668932079972608, 0.046067079766056285, -0.011112616345023061]",[-1.524317    0.06230631 -1.46560353],CubeS,normal,True,True,easy
"[-0.03975496457746848, 0.01999896457736179, 0.04795333434656721]","[0.0036528617853526166, 0.054254773330293056, 0.02218559727133628]",[-1.32231337  0.2357498  -1.47121585],CubeS,normal,True,True,easy
"[-0.03053596457746857, 0.0313629645773618, 0.04795333434656724]","[-0.011714235559344824, 0.04183226042546804, -0.011812745391428878]",[-1.54660612  0.26278256 -1.37713601],CubeS,normal,True,True,easy
"[-0.01549496457746849, 0.02738796457736179, 0.04795333434656722]","[0.0007771394133352996, 0.04386205443669949, 0.01267981405110522]",[-1.37418798  0.10244524 -1.49059728],CubeS,normal,True,True,easy
"[-0.02091556667829483, 0.026750203001036768, 0.04792093316449699]","[0.005256403526021136, 0.04548364993513, 0.005067919884843343]",[-1.41960566  0.10637157 -1.41953988],CubeS,normal,True,True,easy
"[-0.03752696457746835, 0.03230696457736166, 0.04795333434656676]","[0.00777243832940952, 0.043154993306789874, -0.003004854869477532]",[-1.46910094  0.19507403 -1.48936816],CubeS,normal,True,True,easy
"[-0.008710964577468444, 0.01871196457736174, 0.04795333434656706]","[-0.014990669838899576, 0.048422811707827876, 0.03273514877244359]",[-1.28159281  0.18606863 -1.37890902],CubeS,normal,True,True,easy
"[-0.021445848214800653, 0.009073726609916387, 0.047915610127172055]","[0.023015130795075448, 0.06094121641544782, 0.015192877107102399]",[-1.38401565 -0.01154309 -1.59804728],CubeS,normal,True,True,easy
"[0.007617024345908771, 0.013562738774285751, 0.047909046109693994]","[-0.026994452596849332, 0.05416845868044881, 0.01962985368457527]",[-1.35802072  0.12362519 -1.51345955],CubeS,normal,True,True,easy
"[0.011258035422531577, 0.02355496457736166, 0.04795333434656681]","[-0.010172363084984528, 0.043651795678541286, 0.03455180641320038]",[-1.2627231   0.04799982 -1.31278122],CubeS,normal,True,True,easy
"[-0.012035964577468564, 0.040283964577361796, 0.04795333434656725]","[0.007221534152122462, 0.029685314432146885, -0.020141586740736857]",[-1.58730259  0.02726159 -1.52017455],CubeS,normal,False,True,med
"[-0.03289196457746848, 0.004187964577361788, 0.0479533343465672]","[0.03057165639397526, 0.06421717673644194, -0.03177874180881233]",[-1.64068836e+00  1.61117822e-03 -1.50444796e+00],CubeS,normal,True,True,easy
"[0.02764303542253168, 0.014235964577361735, 0.047953334346566845]","[-0.0343360550722953, 0.05539836140932073, -0.0032644072319061484]",[-1.53270288  0.03017959 -1.33728468],CubeS,normal,True,True,easy
"[-0.01589996457746852, 0.01752096457736175, 0.047953334346567095]","[-0.011153588867147686, 0.053780932330338135, -0.002834718371586163]",[-1.4904665   0.16198292 -1.43181643],CubeS,normal,True,True,easy
"[0.04879863335495224, 0.011968080703908266, 0.04790658310971921]","[-0.0483799496598502, 0.05892505269901652, 0.006764554359405331]",[-1.46852123e+00  3.03792192e-04 -1.42683016e+00],CubeS,normal,True,True,easy
"[-0.031149964577468575, 0.01573096457736179, 0.04795333434656724]","[0.014109245772759071, 0.05748191620778271, 0.003123997659620241]",[-1.43345788  0.10615501 -1.42006686],CubeS,normal,True,True,easy
"[-0.046857964577468346, 0.008335964577361653, 0.04795333434656677]","[0.03664578024134432, 0.06495158012657402, -0.004198505218388135]",[-1.46386506  0.05745416 -1.4303072 ],CubeS,normal,True,True,easy
"[-0.04122496457746835, 0.00021096457736165134, 0.047953334346566776]","[0.02190421938145598, 0.07397804354420279, -0.0005155307705387415]",[-1.45388063  0.10752825 -1.38013947],CubeS,normal,True,True,easy
"[-0.03305896457746848, 0.034048964577361805, 0.04795333434656719]","[0.008888630551371603, 0.04027991494598427, 0.005993782866114256]",[-1.40530844  0.16655112 -1.47279537],CubeS,normal,True,True,easy
"[-0.021150964577468432, 0.01415896457736166, 0.04795333434656681]","[-0.009161470822641064, 0.056954668451704674, -0.01723962324356463]",[-1.57637446  0.16646945 -1.4274654 ],CubeS,normal,True,True,easy
"[0.03991985383383389, -0.00466380697723721, 0.0478911219449398]","[-0.03762886369306504, 0.07216609888835829, 0.037422696070079586]",[-1.30732923  0.01654141 -1.41631583],CubeS,normal,True,False,med
"[0.03625703542253164, 0.02486396457736165, 0.047953334346566776]","[-0.035459586865461495, 0.046267059624692394, -0.00306137588203612]",[-1.484346   -0.00569603 -1.54467014],CubeS,normal,True,True,easy
"[-0.012684821869039223, 0.038204510708825155, 0.04790925671852691]","[-0.0027688924869927294, 0.0329749581338164, 0.011103430584294346]",[-1.37387169  0.11911386 -1.42657448],CubeS,normal,True,True,easy
"[0.05126003542253152, 0.0012999645773617856, 0.047953334346567206]","[-0.06397281382702236, 0.06539481197382813, -0.003133537571599761]",[-1.5240357   0.06844164 -1.47758155],CubeS,normal,False,False,hard
"[0.028994035422531587, 0.013309964577361826, 0.04795333434656713]","[-0.032119667287294415, 0.05558041543290094, -0.0219558907841951]",[-1.61873776  0.00280569 -1.45856874],CubeS,normal,True,True,easy
"[0.016877035422531567, 0.01788996457736166, 0.0479533343465668]","[-0.03591590426450275, 0.049875379609107706, 0.0043353047772800805]",[-1.42728838  0.11642089 -1.61496695],CubeS,normal,True,False,med
"[-0.06983596457746849, 0.005626964577361788, 0.04795333434656721]","[0.051565796593396475, 0.07146112738285688, -0.000481086295556675]",[-1.44922041  0.10314492 -1.48713773],CubeS,normal,False,False,hard
"[0.020503172496300882, 0.02136434574880472, 0.047914839421962584]","[-0.027928749033108713, 0.04823311025908843, 0.008581929721127786]",[-1.42092519  0.0503858  -1.49340112],CubeS,normal,True,True,easy
"[-0.03103696457746857, 0.007464964577361796, 0.04795333434656725]","[0.03141283452052942, 0.06245971928140035, -0.01751847064281431]",[-1.53556843 -0.01788528 -1.38338652],CubeS,normal,True,True,easy
"[-0.02006996457746852, 0.0016589645773617504, 0.047953334346567095]","[0.018142948391398222, 0.06862452630285025, -0.016638105749503092]",[-1.55698708  0.00300876 -1.48295605],CubeS,normal,True,True,easy
"[-0.02170196457746857, 0.005203964577361795, 0.04795333434656725]","[0.0020559027740786433, 0.06674392318116176, 0.009293776989560791]",[-1.41742521  0.11722964 -1.46223958],CubeS,normal,True,True,easy
"[-0.016266670041410688, 0.02902384998115349, 0.047920761811704835]","[-0.0016645369921844295, 0.042804400479130894, -0.0034598709813435198]",[-1.48032787  0.11148656 -1.31587801],CubeS,normal,True,True,easy
"[-0.027899964577468572, 0.0014639645773617952, 0.047953334346567254]","[0.014846929768996169, 0.0698804457585778, 0.019506512256424646]",[-1.35785697  0.08224804 -1.48720122],CubeS,normal,True,True,easy
"[-0.05031196457746844, 0.0016319645773617405, 0.04795333434656706]","[0.04620338771299748, 0.06889590420862167, -0.02263489350142226]",[-1.57780991  0.01332615 -1.48718566],CubeS,normal,True,True,easy
"[-0.006162964577468429, 0.013168964577361662, 0.04795333434656681]","[-0.008028006984346824, 0.05733895852701848, 0.01040128443738988]",[-1.41153302  0.09259135 -1.43642286],CubeS,normal,True,True,easy
"[0.009445035422531648, 0.0030919645773616515, 0.047953334346566776]","[-0.029116373598729293, 0.06523107238702819, 0.011677152572623679]",[-1.43971868  0.12101907 -1.37616216],CubeS,normal,True,True,easy
"[-0.04058596457746848, 0.00020496457736178566, 0.047953334346567206]","[0.04868687985821779, 0.0673316512933336, -0.02146938762482348]",[-1.54160878 -0.06267562 -1.38666405],CubeS,normal,False,False,hard
"[0.030930035422531678, 0.006797964577361734, 0.047953334346566845]","[-0.05187820020454447, 0.05872265004154344, -0.01006568500911107]",[-1.53859634  0.11999285 -1.53605662],CubeS,normal,True,False,med
"[-0.05887996457746848, 0.014732964577361783, 0.04795333434656719]","[0.03900186964750067, 0.06192955650683641, -0.001873801434539156]",[-1.4515975   0.11759739 -1.46307807],CubeS,normal,True,True,easy
"[0.005921035422531432, 0.011345964577361796, 0.047953334346567233]","[-0.02539292167732081, 0.05755673992834967, -0.007972885331602439]",[-1.52810042  0.11062687 -1.48042104],CubeS,normal,True,True,easy
"[-0.07116596457746849, 0.0024599645773617867, 0.0479533343465672]","[0.05585558000926537, 0.07327642376187696, -0.01339221824124925]",[-1.53575714  0.08205934 -1.53201203],CubeS,normal,False,False,hard
"[-0.02523996457746857, 0.038256964577361795, 0.04795333434656724]","[-0.0013771091237242197, 0.03479795720838785, -0.008011566879021926]",[-1.50411397  0.1864799  -1.60296172],CubeS,normal,True,True,easy
"[-0.04622996457746844, 0.011852964577361737, 0.04795333434656706]","[0.026578766808987866, 0.05983192733947082, -0.03414245011349914]",[-1.66034884  0.10456367 -1.508259  ],CubeS,normal,True,True,easy
"[-0.033445964577468436, 0.02486196457736174, 0.04795333434656706]","[0.025502466423432478, 0.04731040061945897, -0.009689725847655603]",[-1.53487827  0.05672833 -1.65760738],CubeS,normal,True,True,easy
"[0.003838035422531571, 0.02244496457736166, 0.04795333434656681]","[-0.017097787403977917, 0.04722246518990374, 0.011465947446852674]",[-1.39855372  0.09033985 -1.47705589],CubeS,normal,True,True,easy
"[0.0451329520296677, -0.007802526622627829, 0.04789077995234162]","[-0.05565935743725667, 0.07333908965881386, 0.030035966509862004]",[-1.38482404  0.08422637 -1.35658827],CubeS,normal,True,False,med
"[0.018820035422531727, 0.012849964577361745, 0.04795333434656688]","[-0.00449203745775552, 0.05902609195285198, -0.0027777789943398542]",[-1.48436146 -0.08563294 -1.53154209],CubeS,normal,True,True,easy
"[-0.023787964577468432, 0.02624096457736166, 0.04795333434656681]","[-0.025714243016627454, 0.043836396258288744, -0.013610116370050636]",[-1.55281864  0.31506446 -1.52871792],CubeS,normal,True,True,easy
"[0.013062035422531438, 0.0032669645773617953, 0.04795333434656725]","[-0.013921042849651372, 0.06609908515376592, -0.022469657217823596]",[-1.60201232e+00  2.53958387e-04 -1.53494739e+00],CubeS,normal,True,True,easy
"[-0.013751964577468564, 0.032614964577361794, 0.047953334346567233]","[-0.001096893515351239, 0.0385828623378469, 0.011738022951219488]",[-1.37501544  0.10831545 -1.46554178],CubeS,normal,True,True,easy
"[-0.04700696457746844, 0.02126896457736174, 0.047953334346567046]","[0.02018382840513384, 0.055163503607767526, 0.004817947122163204]",[-1.4177405   0.16872226 -1.46321779],CubeS,normal,True,True,easy
"[0.006866035422531553, 0.006324964577361741, 0.04795333434656706]","[-0.009046728128281833, 0.06432446449749551, -0.006609410089801369]",[-1.51409009  0.00796462 -1.45924138],CubeS,normal,True,True,easy
"[-0.03821796457746844, 0.00794796457736174, 0.04795333434656706]","[0.03104293914481246, 0.06431900749379531, -0.00401514726625025]",[-1.48505748  0.04047875 -1.52690181],CubeS,normal,True,True,easy
"[-0.027236964577468433, 0.01933296457736166, 0.04795333434656681]","[0.003231215630411347, 0.05256982869005365, -0.020512062269617326]",[-1.58729068  0.13605521 -1.47218083],CubeS,normal,True,True,easy
"[-0.015268964577468354, 0.01769396457736165, 0.047953334346566776]","[0.008451277444084054, 0.051706141010507335, -0.025699735900558157]",[-1.62100429  0.03984107 -1.55582267],CubeS,normal,True,True,easy
"[-0.027172964577468567, 0.020639964577361794, 0.04795333434656724]","[-0.005380078291773886, 0.05233822692479803, 0.007465378271908589]",[-1.42168369  0.20861457 -1.39684703],CubeS,normal,True,True,easy
"[-0.010602733641055668, 0.021658146037073757, 0.04784525348593772]","[0.01578408618417399, 0.04866532057120935, -0.00830111279400252]",[-1.50069649 -0.03797008 -1.45494707],CubeS,normal,True,True,easy
"[0.03524462239213396, 0.005024880468832226, 0.04792057232902034]","[-0.04757586020897484, 0.06290868919346676, 0.001768892588245819]",[-1.46982693  0.07087103 -1.53881534],CubeS,normal,True,False,med
"[0.03804503542253152, 0.002735964577361785, 0.047953334346567206]","[-0.037959764217897485, 0.06778220754709349, -0.01126463924173679]",[-1.55469874 -0.00695485 -1.48187812],CubeS,normal,True,True,easy
"[-0.03316496457746848, 0.0005029645773617856, 0.04795333434656719]","[0.005219432336489027, 0.07313742831003382, 0.007544973256100299]",[-1.42869079  0.15906076 -1.44245364],CubeS,normal,True,True,easy
"[-0.022113964577468566, 0.0321739645773618, 0.04795333434656724]","[0.010909499018636136, 0.04007554855217403, -0.0020646739349647024]",[-1.46333885  0.07430976 -1.51849908],CubeS,normal,True,True,easy
"[-0.013671964577468457, 0.010271964577361873, 0.047953334346567275]","[0.021667964588127517, 0.05922301711601682, 0.01389188810127862]",[-1.39446635 -0.05169138 -1.62947979],CubeS,normal,True,True,easy
"[0.019449035422531645, 0.003402964577361768, 0.047953334346566776]","[-0.03996117803639339, 0.06291176887957634, -0.019333609963836526]",[-1.59912178  0.10795488 -1.49142492],CubeS,normal,True,False,med
"[0.007871035422531434, 0.015398964577361795, 0.04795333434656725]","[-0.004875227896399316, 0.055612172097773534, 0.0029463213106558786]",[-1.44728461 -0.01816266 -1.57458004],CubeS,normal,True,True,easy
"[-0.025427964577468518, 0.02605596457736175, 0.0479533343465671]","[0.023384473461195175, 0.045124103663142, -0.006277932050571285]",[-1.48465514  0.01013913 -1.48023828],CubeS,normal,True,True,easy
"[-0.012380347067741906, 0.017885004316228185, 0.04790672261775845]","[0.015586169075740265, 0.05277918750739344, 0.0007530077120619658]",[-1.44660841 -0.01832091 -1.44370595],CubeS,normal,True,True,easy
"[0.04519003542253153, 0.005674964577361785, 0.0479533343465672]","[-0.05777359470665014, 0.05909235337489075, 0.028385404767753246]",[-1.35910008  0.09394599 -1.42305658],CubeS,normal,True,False,med
"[-0.02053096457746843, 0.004959964577361662, 0.04795333434656681]","[-0.028451589543872936, 0.06479919064602128, -0.000818933199540745]",[-1.50005187  0.2751562  -1.42191188],CubeS,normal,True,True,easy
"[-0.058798964577468346, 0.004997964577361651, 0.047953334346566776]","[0.03854435405770199, 0.07098818538610008, 0.012042686610246189]",[-1.36511251  0.1290187  -1.39319364],CubeS,normal,True,True,easy
"[-0.015679964577468515, 0.036783964577361744, 0.0479533343465671]","[-0.0038641718745689516, 0.03507129218600628, -0.000684538499936869]",[-1.45597841  0.13454284 -1.50840797],CubeS,normal,True,True,easy
"[-0.03401096457746844, 0.018756964577361736, 0.04795333434656705]","[0.0052306241904705696, 0.05483256513656559, 0.016226964204575593]",[-1.36020428  0.18538828 -1.47718563],CubeS,normal,True,True,easy
"[0.029509864123520545, 0.010516261702613364, 0.04790594607844395]","[-0.011018294707802963, 0.06256844618628483, -0.0005831921118268236]",[-1.47758414 -0.10836125 -1.47421093],CubeS,normal,True,True,easy
"[-0.015164964577468442, 0.03079396457736174, 0.04795333434656705]","[-0.00933183051596374, 0.04064483739229734, 0.003981608452591724]",[-1.43835511  0.16595097 -1.4072852 ],CubeS,normal,True,True,easy
"[-0.024635964577468566, 0.0059079645773617954, 0.047953334346567233]","[0.030060455407102078, 0.06210746539029569, 0.026357979215559397]",[-1.31072313 -0.02314777 -1.51798464],CubeS,normal,True,True,easy
"[-0.03461596457746844, 0.018693964577361742, 0.04795333434656706]","[-0.007775106800471457, 0.05264217406948828, -0.031770412934241044]",[-1.66335397  0.24674636 -1.49258293],CubeS,normal,True,True,easy
"[-0.012636222734938857, 0.028447832163392264, 0.047918686423026234]","[-0.0043017566695125325, 0.042530617826810294, -0.012216199911864052]",[-1.53404586  0.11637558 -1.6377254 ],CubeS,normal,True,True,easy
"[-0.06750696457746849, 0.0010899645773617388, 0.04795333434656706]","[0.04950701815830931, 0.07426104777350967, -0.021617090699193577]",[-1.57474318  0.09152195 -1.50180187],CubeS,normal,False,False,hard
"[-0.031218681973569265, 0.01479935895672057, 0.04791380947389125]","[0.03720959172814733, 0.0539722153150345, -0.01732580885549754]",[-1.53853891 -0.04845186 -1.43551463],CubeS,normal,True,True,easy
"[0.014440035422531647, 0.00039996457736165, 0.047953334346566776]","[0.005817530382956147, 0.06971497477797693, 0.02092265924862569]",[-1.35361975 -0.0889649  -1.37026055],CubeS,normal,True,True,easy
"[0.05119903542253152, 0.002864964577361783, 0.04795333434656722]","[-0.060868856082265305, 0.062057065789937714, 0.03152612592427283]",[-1.33595098  0.07411751 -1.45449928],CubeS,normal,False,False,hard
"[0.02590503542253157, 0.01716796457736166, 0.04795333434656681]","[-0.03332156291790446, 0.05180857369537785, -0.014049472798658732]",[-1.58005859  0.03015125 -1.41810788],CubeS,normal,True,True,easy
"[0.014198035422531513, 0.007120964577361789, 0.04795333434656721]","[-0.024816431776017375, 0.06252889747053597, 0.0033249800678328053]",[-1.48668393  0.06164567 -1.32309671],CubeS,normal,True,True,easy
"[0.04595052231128173, 0.006211931077444505, 0.04790624816522508]","[-0.05409535826181986, 0.06228602961350209, -0.0033152629319599804]",[-1.50614667  0.04547177 -1.51680502],CubeS,normal,True,True,easy
"[0.021570035422531508, 0.003334964577361901, 0.047953334346567206]","[-0.03571175637945716, 0.06472459660831653, -0.013273021803239296]",[-1.55498579  0.07730504 -1.53190729],CubeS,normal,True,False,med
"[-0.02030896457746852, 0.005592964577361753, 0.047953334346567095]","[-0.014440916461625375, 0.06581000876171515, 0.004117637732842211]",[-1.47258085  0.20054684 -1.27567273],CubeS,normal,True,True,easy
"[-0.027682964577468522, 0.0030709645773617507, 0.04795333434656709]","[-0.021382457683309854, 0.06817398645383382, 0.013093406752092106]",[-1.41614443  0.28300871 -1.43225327],CubeS,normal,True,True,easy
"[-0.04887596457746836, 0.004509964577361649, 0.047953334346566776]","[0.029969538286585985, 0.07052024121341488, 0.0020658837282987973]",[-1.40979056  0.11703326 -1.26787706],CubeS,normal,True,True,easy
"[0.003375035422531572, 0.0018089645773616588, 0.0479533343465668]","[-0.021612379695402986, 0.06723871845484415, 0.013680783453596076]",[-1.41135549  0.11050242 -1.45383803],CubeS,normal,True,True,easy
"[-0.05580896457746848, 0.003539964577361784, 0.04795333434656721]","[0.039611650524134255, 0.07158975688258139, -0.0036397951960730913]",[-1.47608313  0.08930178 -1.49627099],CubeS,normal,True,True,easy
"[-0.04487096457746835, 0.025556964577361653, 0.04795333434656678]","[0.02077148352769878, 0.05043333493218273, -0.00036236678937082503]",[-1.4340239   0.15447992 -1.3706738 ],CubeS,normal,True,True,easy
"[-0.05093296457746849, 0.002336964577361784, 0.04795333434656721]","[0.019330397906838593, 0.070061455268068, -0.04082787310363799]",[-1.69478909  0.16132996 -1.49671823],CubeS,normal,True,True,easy
"[-0.006413964577468567, 0.0015049645773617963, 0.04795333434656725]","[-0.025485509746293704, 0.06709904703230885, -0.013871520744755337]",[-1.56043004  0.17317793 -1.50180394],CubeS,normal,True,True,easy
"[-0.015080964577468567, 0.005362964577361795, 0.04795333434656725]","[-0.0034836807284801905, 0.06610674488894197, -0.002047962260501187]",[-1.48715236  0.10229792 -1.33835598],CubeS,normal,True,True,easy
"[-0.023743964577468572, 0.024808964577361797, 0.04795333434656724]","[0.015706032870258433, 0.04704279356952736, -0.0065803488651027565]",[-1.50516004  0.05318326 -1.61255254],CubeS,normal,True,True,easy
"[0.038672101683272196, 0.006983217335465462, 0.04790695470385779]","[-0.046356383442486035, 0.06198099642758107, -0.003157174026017528]",[-1.49896213  0.04347746 -1.53032683],CubeS,normal,True,True,easy
"[-0.027081964577468427, 0.007393964577361659, 0.047953334346566796]","[-0.001553032753899116, 0.06466025412320352, 0.017945643789017567]",[-1.37175709  0.18923389 -1.32472712],CubeS,normal,True,True,easy
"[-0.028741964577468568, 0.009459964577361797, 0.04795333434656724]","[0.005766424964543371, 0.06332802738752291, -0.011770030468449051]",[-1.53308084  0.12539373 -1.45201798],CubeS,normal,True,True,easy
"[-0.04102013725733987, 0.005861967671912798, 0.047918330838993294]","[0.03235962558206243, 0.0667155715965072, -0.00606433078519872]",[-1.48978907  0.0469997  -1.48696072],CubeS,normal,True,True,easy
"[-0.03963196457746844, 0.02786096457736174, 0.04795333434656705]","[0.014312238223353545, 0.04752945435445376, 0.000997850614670657]",[-1.45185858  0.16254086 -1.5895676 ],CubeS,normal,True,True,easy
"[-0.03659696457746848, 0.018238964577361787, 0.047953334346567206]","[0.019699927560449033, 0.055596442377803756, -0.00029608383769328794]",[-1.45759006  0.10297035 -1.50812629],CubeS,normal,True,True,easy
"[0.0005760354225314325, 0.034794964577361795, 0.04795333434656725]","[0.00011182016053002731, 0.03615899367784317, -0.005172652574085017]",[-1.48647119 -0.00698132 -1.50642111],CubeS,normal,True,True,easy
"[-0.01583896457746857, 0.007409964577361792, 0.04795333434656724]","[-0.019976892553579255, 0.06280143654115977, -0.009119570259105052]",[-1.53050584  0.2024345  -1.50151295],CubeS,normal,True,True,easy
"[0.010978183372054322, 0.01176740923988637, 0.04790496503721274]","[-0.037883700464611134, 0.05514726536973469, 0.00447295566326265]",[-1.45862225  0.1620303  -1.4912034 ],CubeS,normal,True,False,med
"[-0.02315296457746857, 0.0038369645773617947, 0.04795333434656725]","[-0.009837420823343834, 0.06664744243123961, -0.023932555118753796]",[-1.60744182  0.18746321 -1.57519126],CubeS,normal,True,True,easy
"[0.02179403542253164, 0.01010296457736177, 0.047953334346566776]","[-0.04449621600693319, 0.05629346951876316, 0.003307192812485238]",[-1.43038461  0.13245428 -1.64285695],CubeS,normal,True,False,med
"[-0.011285964577468353, 0.029934964577361653, 0.047953334346566776]","[-0.009359820621652975, 0.03950801817826152, -0.022605757089806937]",[-1.61357011  0.11207749 -1.40370453],CubeS,normal,True,False,med
"[-0.0019339645774684281, 0.03572196457736167, 0.04795333434656681]","[-0.0018354655487322503, 0.035132867661061024, -0.007573615881600507]",[-1.50388154  0.01821427 -1.42420132],CubeS,normal,True,True,easy
"[0.011360035422531556, 0.004538964577361743, 0.047953334346567074]","[-0.02314944027906848, 0.06430160453825962, 0.017408778502874492]",[-1.37449007  0.0686408  -1.55802513],CubeS,normal,True,True,easy
"[0.008395035422531647, 0.001372964577361653, 0.04795333434656679]","[-0.04572478083781001, 0.06287689871609482, 0.017472917721092333]",[-1.4026935   0.22008807 -1.46793941],CubeS,normal,True,True,easy
"[-0.06152596457746841, 0.009453964577361822, 0.047953334346567136]","[0.030203084664438794, 0.06954823708838372, -0.005097537954406236]",[-1.50530376  0.17929778 -1.60901136],CubeS,normal,True,True,easy
"[-0.01777096457746857, 0.029491964577361793, 0.04795333434656725]","[0.01643239782959391, 0.04113377054532366, -0.012705186088438312]",[-1.52418018e+00 -1.32974264e-03 -1.43780963e+00],CubeS,normal,True,True,easy
"[-0.03444796457746844, 0.0011189645773617405, 0.04795333434656706]","[0.009984410501720345, 0.0713704091657768, -0.022238692987677996]",[-1.59874581  0.13835145 -1.59131179],CubeS,normal,True,True,easy
"[0.02409503542253143, 0.009427964577361796, 0.04795333434656725]","[-0.02870429356556885, 0.060428997822479236, -0.010478376533817443]",[-1.55228236  0.01709289 -1.43433333],CubeS,normal,True,True,easy
"[0.004270035422531588, 0.015304964577361881, 0.04795333434656731]","[-0.03490006488940703, 0.051496572589203725, -0.012162094821682309]",[-1.54769332  0.18371268 -1.52819504],CubeS,normal,True,True,easy
"[-0.016586964577468572, 0.0238019645773618, 0.04795333434656725]","[-0.01814603874073858, 0.04698874898447082, -0.001610520573922886]",[-1.47316769  0.21989022 -1.54166403],CubeS,normal,True,True,easy
"[-0.06474696457746848, 0.005622964577361739, 0.04795333434656705]","[0.03683670677470022, 0.07314145135212234, 0.0024843264358030102]",[-1.40788223  0.16455038 -1.33369283],CubeS,normal,True,False,med
"[-0.055085964577468484, 0.003804964577361785, 0.04795333434656722]","[0.04070706174577213, 0.07083581568989487, 0.00498828940958564]",[-1.39486743  0.09181052 -1.35314458],CubeS,normal,True,False,med
"[-0.0020919645774684285, 0.01944396457736166, 0.04795333434656681]","[-0.007604719058255136, 0.051052188347311234, -0.009558443672416313]",[-1.52460574  0.05637228 -1.50833215],CubeS,normal,True,True,easy
"[0.014558035422531557, 0.0001329645773617428, 0.047953334346567074]","[-0.011766675584220962, 0.0706069271513584, 0.010543063129593223]",[-1.41256072 -0.0184445  -1.62044617],CubeS,normal,True,True,easy
"[-0.0004929645774685697, 0.021903964577361795, 0.04795333434656725]","[-0.023582057877052975, 0.04721112816064237, -0.0052472184626509485]",[-1.49225462  0.15234204 -1.58175371],CubeS,normal,True,True,easy
