obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,policy_success,difficulty
"[0.020500233967474274, 0.022593997973284853, 0.054980000121842634]","[-0.020332404836982787, 0.03705624165386376, -0.05715365752427144]",[-1.86061609  0.03497913 -1.66573487],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.002808635637320542, 0.022815970253394845, 0.054980000121842634]","[-0.0062812680014468734, 0.0472574831216019, -0.007342595831091564]",[-1.54816756  0.025397   -1.64440776],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.018600404946152376, 0.027325859627342686, 0.054980000121842634]","[0.010008711245711226, 0.039660957802713115, -0.03557201159515737]",[-1.74038049 -0.17898635 -1.62200867],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.02289167214165783, -0.004891230148333499, 0.054980000121842634]","[0.02968414277580597, 0.06854659584707137, -0.045357874903417826]",[-1.77586651 -0.01441925 -1.66118433],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.012602481635844013, 0.03222595275243568, 0.054980000121842634]","[0.0036257441838472744, 0.036917996107535475, -0.022506096499114024]",[-1.65472767 -0.09309493 -1.68402291],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.05200585192138713, -0.005201188433800454, 0.054980000121842634]","[-0.046083361607341874, 0.07629376590494409, -0.016841074690855343]",[-1.60518143 -0.03180355 -1.57210511],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.0009894276515897843, 0.0004914547108846635, 0.05488291724567149]","[-0.029175263806257835, 0.06388958948526474, -0.03530043171173495]",[-1.67300743  0.196501   -1.77142844],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.03369857471172624, -0.0002912909386403882, 0.054980000121842634]","[-0.0033829907462664746, 0.07145504010752861, -0.028491116450043028]",[-1.67041807 -0.16070173 -1.61803718],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.004181528515020266, 0.005216095772278592, 0.054980000121842634]","[0.026368635071932073, 0.06292553299669805, -0.008770967878129254]",[-1.57663087 -0.12149007 -1.67395218],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.010771718860716057, 0.010542469617959889, 0.054980000121842634]","[0.027635806202352106, 0.056097038200784356, -0.02425895802231364]",[-1.6614248  -0.09286514 -1.62474666],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.014990114414875359, 0.00318010613506266, 0.054980000121842634]","[0.0065709909840009975, 0.06571590628029268, -0.0260633296342414]",[-1.66386941 -0.09648443 -1.74528512],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.017665605812377534, -0.006340795703435865, 0.054980000121842634]","[0.0036500412054063826, 0.0774089575824102, 0.0028463988901633944]",[-1.49853102 -0.11290854 -1.51042045],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.027758837429243777, 0.0032120637792216705, 0.05477705210746698]","[0.04229251352677313, 0.062341142984393076, -0.02544107318831753]",[-1.69092941 -0.05793197 -1.72759973],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.008344157443008673, 0.00528629365745931, 0.054980000121842634]","[0.010077780288850348, 0.06342628764889001, -0.022909422550910857]",[-1.64313426 -0.00852064 -1.58192545],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.028512179597960246, 0.013306936274908846, 0.054980000121842634]","[-0.01736814556346234, 0.05749031453353524, -0.01880000888532378]",[-1.6266913  -0.07311466 -1.51641952],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0019443475354078456, 0.003075667856284735, 0.054980000121842634]","[0.01380103791545503, 0.06482333037902077, -0.025708183462524917]",[-1.65771789 -0.0673554  -1.57309524],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.017050910806916963, 0.0018467118819129923, 0.054980000121842634]","[0.006593203804453662, 0.06865598835081539, -0.013284258130531662]",[-1.58868557 -0.12856    -1.62215129],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.04727022336570918, -0.0016221423528942625, 0.054980000121842634]","[-0.021440623120562954, 0.0761737928508619, -0.014466220760314875]",[-1.57638494 -0.13072706 -1.70640201],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.045502823595313685, -0.006809193738352605, 0.054980000121842634]","[-0.051325523538082105, 0.07360414449775056, -0.027054888182568508]",[-1.59789039  0.05626987 -1.78588291],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.008075595882227981, 0.030797912071364175, 0.054980000121842634]","[0.013203675160145898, 0.03637662797942684, -0.028889451919620272]",[-1.69961033 -0.02526293 -1.61965897],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.05208128411784726, -0.005450607335779273, 0.05478631870505638]","[0.07105780883653938, 0.06890028450988192, -0.012748103891837462]",[-1.60701122 -0.09887482 -1.63557715],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.0020543943503936388, 0.024841330297401376, 0.054980000121842634]","[0.008516718911938495, 0.04031555494072918, -0.03898344724781877]",[-1.76133101 -0.04542803 -1.66589055],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.004914083838548914, -0.0027765205080711175, 0.054980000121842634]","[0.0072923987224495345, 0.07147112102222344, -0.023559164295041624]",[-1.64806714  0.01144178 -1.75564835],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.03830152303411269, 0.006744525168150204, 0.054980000121842634]","[-0.01787660259910416, 0.06387090322231394, -0.03228589034816357]",[-1.68481519 -0.09793348 -1.68380855],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.028524218381372077, -0.0024985636496732528, 0.054980000121842634]","[0.024094194464481265, 0.07332587420486134, -0.006247143831700511]",[-1.57256053  0.03318693 -1.76332551],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.06630585736480124, -0.0052850666728885025, 0.054980000121842634]","[-0.05250424680134222, 0.07937359913472014, -0.014715402437750269]",[-1.5699761  -0.06805522 -1.65461564],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.0010794015669082727, 0.03386222846455302, 0.054980000121842634]","[0.016580597364801598, 0.034258302700216715, -0.01950937384000106]",[-1.63821414 -0.11569993 -1.61615706],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.025460641965806656, -0.005901373817139141, 0.054980000121842634]","[0.030356017350603587, 0.07407321132251687, -0.022620931852985263]",[-1.63840354 -0.0251779  -1.58184362],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.03271811148934923, 0.020528106465366083, 0.054980000121842634]","[-0.020443524406498128, 0.04064941467688544, -0.05913672472977032]",[-1.88334584 -0.07846216 -1.579789  ],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.001348584640627041, -0.00963621664614292, 0.054980000121842634]","[0.037046973141041314, 0.07572347963839493, -0.014373608939658993]",[-1.61899904 -0.17704085 -1.71491627],CylinderM,normal,FALSE,FALSE,TRUE,med
"[0.05662647912705887, 0.00608245832069702, 0.054980000121842634]","[-0.033430151729500895, 0.06943831738238418, -0.015708629790068346]",[-1.58159898 -0.12325799 -1.67064069],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.0140383494952304, 0.0005174229957371334, 0.054980000121842634]","[0.047174411457638225, 0.055810344770065426, -0.052925906444383664]",[-1.83256904 -0.1706037  -1.65050059],CylinderM,normal,FALSE,TRUE,FALSE,med
"[0.045277568452645425, 0.004613801112157126, 0.054980000121842634]","[-0.027919742123497987, 0.06454512266357311, -0.04090771952683687]",[-1.73466363 -0.08444227 -1.6395818 ],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.06200318728553969, 0.0020863185646438666, 0.054980000121842634]","[-0.047336014921780925, 0.06949893473857544, -0.03384795107461401]",[-1.65776043 -0.05539858 -1.73158082],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.019122956663224035, 0.0267754303156593, 0.054980000121842634]","[0.016626891569218167, 0.038234687186296766, -0.041255988843826356]",[-1.77228219  0.01064149 -1.54840208],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.023296993498955722, 0.007594188004533385, 0.054980000121842634]","[-0.029901106296271636, 0.058141732791433004, -0.03477602406142423]",[-1.72087439  0.02976627 -1.52599881],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.033936119937418324, 0.014348204519221395, 0.054980000121842634]","[-0.016800365446898915, 0.05195401730649962, -0.046791003184479894]",[-1.76785746 -0.0520494  -1.76571242],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.027170098451727773, 0.0005943110996705584, 0.054980000121842634]","[-0.042943596759178915, 0.061106758958571705, -0.04372089195358942]",[-1.74787008  0.10162629 -1.61324067],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.03761053011377865, 0.0069200004936094996, 0.054980000121842634]","[-0.017032521298819776, 0.06504164985180501, -0.02345482119726608]",[-1.64991859 -0.12359187 -1.53387245],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.021601272120826884, 0.009398962854714425, 0.054980000121842634]","[0.0007290901474676023, 0.06202313825759302, -0.009349521983064789]",[-1.56463993 -0.12820868 -1.60633079],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.012021473528578845, -0.0013141346610392969, 0.054980000121842634]","[-0.020200168529601395, 0.07061527553613318, -0.00989864058964679]",[-1.56440425  0.04683742 -1.60213582],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.021356040726799436, 0.027444397852066423, 0.054980000121842634]","[-0.009862136088377021, 0.03966261841276029, -0.036629326247078875]",[-1.73161473 -0.04059497 -1.7227989 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0016907605836596305, 0.013788219315640194, 0.054980000121842634]","[0.011290509923246367, 0.05610673694381707, -0.004343666035551724]",[-1.54059002 -0.05493406 -1.66582409],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.06440494847831141, 0.0007017465131250137, 0.054980000121842634]","[0.06242603901165489, 0.06945165968446307, -0.01745075869999388]",[-1.66110085  0.02952197 -1.72017649],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.007516066356012652, 0.02116173466789073, 0.054810145555843195]","[0.020082729294282526, 0.04182242332416344, -0.04410064131507655]",[-1.80884966 -0.10387313 -1.82660688],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.028404658808745993, 0.01899706176578972, 0.054980000121842634]","[-0.0067397202935772504, 0.05150170442477759, -0.02662935969577783]",[-1.67019391 -0.12848298 -1.60989867],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.005675367575802525, 0.031147402503052472, 0.054980000121842634]","[0.008030637744045561, 0.03827614322616843, -0.01573455380893351]",[-1.61031205 -0.08426362 -1.64584009],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.002752491658679454, 0.016829951566149345, 0.054980000121842634]","[0.01350602558356623, 0.046921702661548846, -0.043974808930040604]",[-1.78802843 -0.06693665 -1.69926517],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0012106329526287395, 0.002297002377209377, 0.054980000121842634]","[0.026499359613760914, 0.06580679324418791, -0.00884040626828099]",[-1.59229923 -0.14268777 -1.78363089],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.01109178661949001, 0.0019525595817831967, 0.054980000121842634]","[0.04569229971950192, 0.06264483294633834, -0.006202464883068214]",[-1.60399859 -0.18240932 -1.79775222],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.01068374648497355, 0.02525093666000796, 0.054980000121842634]","[0.022762951654082257, 0.04356184745294715, -0.00840229015522271]",[-1.56206506 -0.2144149  -1.60022612],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.003008840052346348, 0.0127928820744398, 0.054980000121842634]","[0.005034049039118414, 0.05175534109227259, -0.043424852092872945]",[-1.76997337 -0.05583912 -1.54787169],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.010712197208359992, 0.0023675364138967363, 0.054980000121842634]","[0.011859362152646293, 0.06736950290511395, -0.01326780519472038]",[-1.58218162 -0.01133444 -1.50360956],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.001309826375335995, -0.0013599633812595557, 0.054980000121842634]","[0.01123659805509315, 0.06975727263809955, -0.023723198732598254]",[-1.64312103 -0.07226719 -1.55117178],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.001238097090133762, 0.02592867453180722, 0.054980000121842634]","[0.019233274285063592, 0.04267720662359058, -0.012955089782942901]",[-1.58121055 -0.13719237 -1.52312985],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.05369076414713355, -0.008664134385362012, 0.054980000121842634]","[-0.02657009137658662, 0.07858931926309044, -0.048099158617026024]",[-1.72972775 -0.08660358 -1.81768477],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.0022889553953988236, 0.009638002987686509, 0.054980000121842634]","[0.046194018476906636, 0.05259291137652452, -0.023805116411126634]",[-1.69550417 -0.23515696 -1.74689116],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.0059856117152689466, 0.027524081997729377, 0.054980000121842634]","[0.0250267635059716, 0.0407259160331175, -0.0069763070528537224]",[-1.5718727  -0.11689989 -1.71852736],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.06076754286157016, 0.005864815691779749, 0.054980000121842634]","[0.060419072927169123, 0.06255475898814258, -0.026433385218636883]",[-1.6414092  -0.00670444 -1.50945814],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.012764432323359887, 0.0025675431800631543, 0.054980000121842634]","[0.03348825292667457, 0.0646864361056022, -0.010815258656158656]",[-1.5694353  -0.11869524 -1.55183884],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.03621621064368803, 0.0044133170165275605, 0.054980000121842634]","[-0.027193458983953617, 0.06374661529338348, -0.03637998095887711]",[-1.70528496 -0.03437192 -1.65813814],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.035460797841050454, -0.0029129699760745927, 0.054980000121842634]","[-0.025653719960848233, 0.0715121294773575, -0.03490605493633426]",[-1.69355548 -0.03921319 -1.65096675],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.02269109165363386, 0.015792531623170784, 0.054980000121842634]","[0.022906731189067754, 0.053098101106045056, -0.021490597722163732]",[-1.65467897  0.01594143 -1.69393094],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0023261815518324062, 0.0014458532656588911, 0.054980000121842634]","[9.767205676878676e-05, 0.06776440543297002, -0.019884100566369266]",[-1.62241594  0.03129723 -1.73927997],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.03234295306081431, 0.02172396708943305, 0.054980000121842634]","[0.027695292364174128, 0.04740501432754452, -0.025740587589838007]",[-1.67481622  0.03613601 -1.60968397],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.01689004924722646, 0.01574887360662214, 0.054980000121842634]","[0.02829252763038903, 0.05042296263333291, -0.028918655272260868]",[-1.70244015 -0.04972982 -1.68241372],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.042457933951928616, -0.0015720742163500114, 0.054980000121842634]","[-0.024002036505161407, 0.07290311646529117, -0.029155152529936675]",[-1.63468022 -0.0646763  -1.83126556],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.01945300477817593, 0.0021132728926266204, 0.054980000121842634]","[0.04025737727908166, 0.06440025683959352, -0.009725094458521162]",[-1.58064853 -0.11421235 -1.63207061],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.03197762043008098, 0.0006394228174163301, 0.054980000121842634]","[0.04972770153154914, 0.06514201038934514, -0.012401336632329625]",[-1.58663495 -0.0988607  -1.58808967],CylinderM,normal,FALSE,TRUE,TRUE,med
"[-0.030079538482123018, -0.006870864603908951, 0.054980000121842634]","[0.023341330788632167, 0.07589152354193635, -0.028872111506506648]",[-1.6720131   0.03890009 -1.58710218],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0290372287270423, 0.011921927800212784, 0.054980000121842634]","[0.016245169696213944, 0.05713418794409836, -0.031689636883566075]",[-1.69676844 -0.27331195 -1.55652798],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.009973764019127224, 0.015138071309778863, 0.054980000121842634]","[-0.0057311246062660744, 0.054883052072010136, -0.012970784394007333]",[-1.58381272 -0.02063324 -1.63673554],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.007656926492986379, 0.014734937227573578, 0.054980000121842634]","[-0.009930109244662765, 0.051847750413044846, -0.0344448038255357]",[-1.70666865  0.04324028 -1.71163107],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.02290065191790972, 0.019745651181454427, 0.054980000121842634]","[0.03205383584105384, 0.049013572134748926, -0.001306926089689124]",[-1.53917135 -0.05463743 -1.69752099],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.059081641356924196, 0.0030326768718062164, 0.054980000121842634]","[-0.04554342556051789, 0.07016984570261815, -0.01952622046776837]",[-1.61112717 -0.07142532 -1.61387346],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.010486114243653921, 0.013429447679902453, 0.054980000121842634]","[-0.027730833602971013, 0.05249914462210827, -0.028094710434200643]",[-1.6470398   0.1312433  -1.73832581],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.059812444694675254, 0.004305975222341489, 0.054980000121842634]","[-0.04580278991566489, 0.06738435445079072, -0.03148635438415469]",[-1.67577247 -0.06981356 -1.62891985],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.046279966514954834, -0.00032634842650194906, 0.054980000121842634]","[-0.027964726142138872, 0.07317475513826076, -0.020808335030840758]",[-1.60743607 -0.08732739 -1.70043244],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.057578475837436825, -0.007006033670480994, 0.054980000121842634]","[0.0698498951825333, 0.07051252897820798, -0.030517747807937763]",[-1.69849499 -0.0579483  -1.62343707],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.015300757549857276, 0.008748410578393033, 0.054980000121842634]","[0.02690639822305755, 0.05891355041519108, -0.020348333575109026]",[-1.63517512 -0.06345715 -1.6110934 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.03315289373327453, 0.0039810981570912165, 0.054980000121842634]","[-0.015064518200136174, 0.06631607452668002, -0.029598086445480405]",[-1.67560401 -0.09456269 -1.62266831],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.00538786297455781, 0.022744596405582896, 0.054980000121842634]","[0.030018746979512522, 0.043282515225885616, -0.02168439024604027]",[-1.67787142 -0.12803655 -1.76882146],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.03710177832410275, -0.007103694910112204, 0.054980000121842634]","[0.03325213128815818, 0.07678993151989828, -0.02228740112428563]",[-1.64016688  0.02466642 -1.60353877],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0450709132901935, 0.01426615112889817, 0.054980000121842634]","[0.042742580257942454, 0.0547799272695437, -0.02506630578763839]",[-1.6912515   0.03555819 -1.69732722],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.011084633999770988, -0.0037471003014227914, 0.054980000121842634]","[0.029051024614121963, 0.0699488134241592, -0.027729134383489465]",[-1.67730906 -0.20889894 -1.64830623],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.062273817366019425, 0.0034034381493622035, 0.054980000121842634]","[0.057408193325729925, 0.0629048614048983, -0.044510208108834964]",[-1.80257372  0.05990183 -1.68393668],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.0804567077164303, -0.007430137667849731, 0.054980000121842634]","[-0.05706018712633636, 0.08445740747853342, -0.025344949044179957]",[-1.64753231 -0.12146457 -1.58106203],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.009037971029649868, 0.004264291850324941, 0.054980000121842634]","[0.022452018925151265, 0.06342515567051231, -0.022201861712581046]",[-1.65170067 -0.06193407 -1.6836068 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
